Transaction ID,Date,Month Year,Account Number,Transaction Type,Amount,Source System,Reconciliation Status,Discrepancy Reason,Currency,Branch Code,Processed By,Approval Status,Comments,Transaction Mode,Last Modified
TXN001022,3/9/2024,Mar 2024,ACC000250,Transfer,6873.31,CRM,Mismatched,Missing,USD,BRC007,User_20,Pending,Incorrect amount,POS,3/9/2024
TXN001023,1/25/2024,Jan 2024,ACC000242,Deposit,-2808.86,CRM,Adjusted,Missing,GBP,BRC016,User_43,Pending,Needs review,Online,1/25/2024
TXN001024,4/1/2024,Apr 2024,ACC000467,Payment,436.01,Bank,Pending,Duplicate,USD,BRC017,User_10,Pending,Confirmed,Online,
TXN001025,3/1/2024,Mar 2024,ACC000470,Invoice,7752.09,CRM,Pending,None,GBP,BRC010,User_22,Unknown,Duplicate entry,Manual Entry,3/1/2024
TXN001026,3/21/2024,Mar 2024,ACC000271,Transfer,4288.91,CRM,Matched,None,GBP,BRC007,User_44,Rejected,Duplicate entry,Manual Entry,3/21/2024
TXN001027,1/1/2024,Jan 2024,ACC000350,Withdrawal,851.14,General Ledger,Adjusted,Missing,CAD,Unknown,User_47,Rejected,Confirmed,ATM,1/1/2024
TXN001028,1/30/2024,Jan 2024,ACC000111,Deposit,-783.93,ERP,Adjusted,Duplicate,NGN,BRC010,User_1,Approved,Needs review,Manual Entry,1/30/2024
TXN001029,2/16/2024,Feb 2024,ACC000421,Payment,6120.96,Bank,Mismatched,Duplicate,NGN,BRC014,User_8,Pending,Incorrect amount,ATM,2/16/2024
TXN001030,1/14/2024,Jan 2024,ACC000280,Payment,6783.54,ERP,Matched,None,USD,BRC017,User_41,Rejected,Urgent,ATM,1/14/2024
TXN001031,3/4/2024,Mar 2024,ACC000096,Deposit,8314.78,General Ledger,Pending,Missing,NGN,BRC005,User_14,Pending,Incorrect amount,POS,3/4/2024
TXN001032,3/5/2024,Mar 2024,ACC000082,Deposit,4088.88,CRM,Adjusted,Incorrect Amount,CAD,BRC020,User_4,Unknown,Incorrect amount,Wire Transfer,3/5/2024
TXN001033,2/20/2024,Feb 2024,ACC000059,Payment,8299.15,ERP,Adjusted,Missing,GBP,BRC006,User_21,Rejected,Needs review,ATM,2/20/2024
TXN001034,1/10/2024,Jan 2024,ACC000207,Invoice,2837.33,ERP,Mismatched,Incorrect Amount,EUR,BRC013,User_4,Approved,Needs review,ATM,1/10/2024
TXN001035,2/3/2024,Feb 2024,ACC000338,Invoice,13179.18,Payroll,Pending,Missing,NGN,BRC020,User_23,Approved,Urgent,Wire Transfer,2/3/2024
TXN001036,3/7/2024,Mar 2024,ACC000499,Payment,1428.65,ERP,Mismatched,Incorrect Amount,EUR,BRC001,User_11,Approved,Duplicate entry,ATM,3/7/2024
TXN001037,3/3/2024,Mar 2024,ACC000165,Withdrawal,3653.91,Bank,Pending,Duplicate,GBP,BRC002,User_22,Rejected,Incorrect amount,POS,3/3/2024
TXN001038,3/3/2024,Mar 2024,ACC000318,Deposit,4540.08,Payroll,Mismatched,Missing,EUR,BRC014,User_2,Pending,No Comments,POS,3/3/2024
TXN001039,1/13/2024,Jan 2024,ACC000126,Invoice,13930.5,General Ledger,Matched,None,EUR,BRC019,User_7,Pending,Urgent,Manual Entry,1/13/2024
TXN001040,4/1/2024,Apr 2024,ACC000243,Payment,2944.86,General Ledger,Adjusted,Missing,USD,BRC006,User_47,Approved,Urgent,Wire Transfer,
TXN001041,2/17/2024,Feb 2024,ACC000139,Transfer,-2186.63,CRM,Pending,Duplicate,EUR,BRC007,User_26,Rejected,No Comments,Unknown,2/17/2024
TXN001042,2/13/2024,Feb 2024,ACC000038,Payment,-1598.09,Bank,Mismatched,Missing,NGN,BRC009,User_17,Approved,Duplicate entry,Manual Entry,2/13/2024
TXN001043,2/10/2024,Feb 2024,ACC000261,Invoice,-4955.33,Bank,Adjusted,Incorrect Amount,CAD,BRC003,User_47,Rejected,Confirmed,Wire Transfer,2/10/2024
TXN001044,1/12/2024,Jan 2024,ACC000199,Deposit,951.47,Payroll,Adjusted,Missing,USD,Unknown,User_1,Approved,No Comments,POS,1/12/2024
TXN001045,2/10/2024,Feb 2024,ACC000323,Deposit,5737.18,ERP,Adjusted,None,USD,BRC017,User_50,Approved,Confirmed,ATM,
TXN001046,3/16/2024,Mar 2024,ACC000189,Transfer,13336.97,Payroll,Mismatched,Missing,CAD,BRC008,User_10,Approved,Incorrect amount,POS,3/16/2024
TXN001047,1/14/2024,Jan 2024,ACC000004,Transfer,11239.82,General Ledger,Mismatched,Duplicate,CAD,BRC009,User_35,Rejected,Needs review,Manual Entry,1/14/2024
TXN001048,1/15/2024,Jan 2024,ACC000141,Transfer,-2843.38,General Ledger,Adjusted,Duplicate,GBP,BRC015,User_44,Rejected,Urgent,Wire Transfer,1/15/2024
TXN001049,1/27/2024,Jan 2024,ACC000375,Deposit,6347.18,ERP,Adjusted,None,GBP,BRC014,User_2,Approved,No Comments,Manual Entry,1/27/2024
TXN001050,3/11/2024,Mar 2024,ACC000182,Payment,-3476.9,Bank,Mismatched,Missing,USD,BRC018,User_4,Approved,Incorrect amount,ATM,
TXN001051,2/7/2024,Feb 2024,ACC000386,Invoice,4455.24,Payroll,Matched,None,USD,BRC019,User_22,Pending,Incorrect amount,ATM,2/7/2024
TXN001052,1/8/2024,Jan 2024,ACC000247,Invoice,-1409.72,Bank,Mismatched,Duplicate,GBP,BRC019,User_31,Pending,Incorrect amount,ATM,1/8/2024
TXN001053,2/8/2024,Feb 2024,ACC000190,Invoice,12993.15,ERP,Mismatched,Missing,CAD,Unknown,User_47,Rejected,Confirmed,Manual Entry,2/8/2024
TXN001054,4/1/2024,Apr 2024,ACC000477,Transfer,-3046.09,Bank,Pending,None,EUR,BRC012,User_23,Approved,No Comments,ATM,
TXN001055,2/17/2024,Feb 2024,ACC000238,Invoice,6211.58,ERP,Mismatched,Duplicate,EUR,BRC004,User_46,Rejected,Urgent,Wire Transfer,2/17/2024
TXN001056,3/7/2024,Mar 2024,ACC000043,Withdrawal,9401.64,Bank,Mismatched,Incorrect Amount,GBP,BRC009,User_44,Approved,Duplicate entry,ATM,3/7/2024
TXN001057,2/23/2024,Feb 2024,ACC000205,Transfer,8807.24,CRM,Adjusted,Incorrect Amount,GBP,BRC016,User_40,Approved,Urgent,Online,
TXN001058,1/26/2024,Jan 2024,ACC000008,Transfer,9550.46,Payroll,Pending,Duplicate,GBP,BRC019,User_22,Rejected,Urgent,Manual Entry,1/26/2024
TXN001059,3/19/2024,Mar 2024,ACC000111,Deposit,-724.24,General Ledger,Matched,None,CAD,BRC016,User_49,Approved,Urgent,ATM,3/19/2024
TXN001060,2/13/2024,Feb 2024,ACC000446,Deposit,-2410.3,Payroll,Pending,Duplicate,NGN,BRC019,User_5,Rejected,No Comments,ATM,2/13/2024
TXN001061,3/26/2024,Mar 2024,ACC000284,Deposit,-789.22,ERP,Matched,None,EUR,BRC017,User_30,Approved,No Comments,Manual Entry,3/26/2024
TXN001062,1/27/2024,Jan 2024,ACC000104,Withdrawal,12292.02,Bank,Adjusted,Incorrect Amount,CAD,BRC020,User_12,Approved,Incorrect amount,POS,1/27/2024
TXN001063,2/28/2024,Feb 2024,ACC000160,Payment,12065.65,General Ledger,Adjusted,Duplicate,CAD,BRC011,User_26,Rejected,No Comments,Wire Transfer,2/28/2024
TXN001064,1/9/2024,Jan 2024,ACC000021,Transfer,1414.34,CRM,Adjusted,None,NGN,BRC009,User_50,Pending,Needs review,Wire Transfer,1/9/2024
TXN001065,3/16/2024,Mar 2024,ACC000144,Invoice,1833.94,General Ledger,Matched,None,Unknown,BRC015,User_13,Rejected,Duplicate entry,Online,3/16/2024
TXN001066,1/4/2024,Jan 2024,ACC000310,Withdrawal,10085.56,ERP,Pending,Duplicate,GBP,BRC016,User_7,Approved,Duplicate entry,Wire Transfer,1/4/2024
TXN001067,2/5/2024,Feb 2024,ACC000049,Payment,11783.38,CRM,Mismatched,Duplicate,EUR,BRC001,User_35,Rejected,Duplicate entry,ATM,2/5/2024
TXN001068,3/4/2024,Mar 2024,ACC000305,Deposit,12903.78,Payroll,Matched,None,EUR,BRC010,User_10,Rejected,No Comments,Wire Transfer,3/4/2024
TXN001069,1/12/2024,Jan 2024,ACC000200,Deposit,9391.75,ERP,Adjusted,Duplicate,Unknown,BRC007,User_7,Rejected,Confirmed,Manual Entry,1/12/2024
TXN001070,1/10/2024,Jan 2024,ACC000054,Payment,12234.84,General Ledger,Pending,Duplicate,NGN,BRC009,User_20,Rejected,No Comments,POS,1/10/2024
TXN001071,3/29/2024,Mar 2024,ACC000325,Transfer,-3387.02,CRM,Matched,None,CAD,BRC011,User_48,Approved,Duplicate entry,Online,3/29/2024
TXN001072,2/20/2024,Feb 2024,ACC000151,Transfer,3672.4,CRM,Mismatched,Incorrect Amount,USD,BRC017,User_14,Approved,Duplicate entry,Wire Transfer,2/20/2024
TXN001073,3/3/2024,Mar 2024,ACC000329,Unknown,3650.84,CRM,Mismatched,Missing,Unknown,BRC013,User_24,Approved,Incorrect amount,ATM,3/3/2024
TXN001074,1/28/2024,Jan 2024,ACC000001,Deposit,14746.69,Bank,Mismatched,None,GBP,BRC016,User_27,Rejected,Incorrect amount,ATM,
TXN001075,3/26/2024,Mar 2024,ACC000196,Transfer,14758.97,General Ledger,Pending,Incorrect Amount,GBP,BRC008,User_24,Rejected,Needs review,Wire Transfer,3/26/2024
TXN001076,3/10/2024,Mar 2024,ACC000278,Deposit,12259.01,Payroll,Pending,Duplicate,Unknown,BRC011,User_36,Approved,Needs review,ATM,3/10/2024
TXN001077,3/6/2024,Mar 2024,ACC000265,Invoice,3233.04,ERP,Pending,Missing,Unknown,BRC018,User_44,Approved,Duplicate entry,POS,3/6/2024
TXN001078,1/1/2024,Jan 2024,ACC000476,Transfer,250.78,ERP,Matched,None,GBP,BRC009,User_47,Approved,Incorrect amount,POS,1/1/2024
TXN001079,1/26/2024,Jan 2024,ACC000440,Withdrawal,-7.39,Payroll,Adjusted,Missing,USD,BRC019,User_37,Pending,Needs review,Manual Entry,1/26/2024
TXN001080,3/16/2024,Mar 2024,ACC000492,Invoice,-4737.3,ERP,Adjusted,Duplicate,EUR,BRC018,User_22,Approved,Incorrect amount,Online,3/16/2024
TXN001081,3/1/2024,Mar 2024,ACC000122,Payment,-411.9,CRM,Mismatched,Incorrect Amount,NGN,BRC012,User_2,Rejected,Incorrect amount,Online,3/1/2024
TXN001082,1/8/2024,Jan 2024,ACC000121,Transfer,7878.2,Bank,Pending,None,NGN,BRC002,User_9,Pending,Needs review,ATM,1/8/2024
TXN001083,3/27/2024,Mar 2024,ACC000081,Transfer,7947.96,CRM,Matched,None,GBP,BRC019,User_14,Pending,Urgent,ATM,3/27/2024
TXN001084,3/28/2024,Mar 2024,ACC000310,Payment,-4413.27,Bank,Mismatched,None,Unknown,BRC005,User_4,Pending,Incorrect amount,Online,3/28/2024
TXN001085,3/19/2024,Mar 2024,ACC000052,Withdrawal,6558.06,Payroll,Mismatched,Incorrect Amount,USD,BRC018,User_41,Pending,No Comments,Wire Transfer,3/19/2024
TXN001086,2/7/2024,Feb 2024,ACC000053,Deposit,3540.12,Bank,Pending,None,USD,BRC011,User_19,Rejected,Needs review,POS,2/7/2024
TXN001087,1/10/2024,Jan 2024,ACC000462,Invoice,944.71,CRM,Pending,Duplicate,EUR,BRC006,User_24,Pending,Incorrect amount,POS,1/10/2024
TXN001088,3/31/2024,Mar 2024,ACC000421,Deposit,-1660.01,General Ledger,Matched,None,GBP,BRC006,User_34,Approved,Needs review,ATM,3/31/2024
TXN001089,1/15/2024,Jan 2024,ACC000088,Withdrawal,-427.58,ERP,Adjusted,Incorrect Amount,NGN,BRC016,User_27,Rejected,Incorrect amount,Online,1/15/2024
TXN001090,2/4/2024,Feb 2024,ACC000013,Payment,7850.42,ERP,Matched,None,NGN,BRC007,User_50,Approved,Urgent,ATM,2/4/2024
TXN001091,1/6/2024,Jan 2024,ACC000459,Payment,2858.64,CRM,Adjusted,Incorrect Amount,GBP,BRC007,User_47,Approved,Duplicate entry,Online,1/6/2024
TXN001092,3/28/2024,Mar 2024,ACC000187,Payment,-4153.15,CRM,Mismatched,Duplicate,EUR,BRC017,User_29,Rejected,Needs review,Online,3/28/2024
TXN001093,3/22/2024,Mar 2024,ACC000367,Invoice,54.98,General Ledger,Matched,None,CAD,BRC008,User_22,Approved,Duplicate entry,Wire Transfer,3/22/2024
TXN001094,2/4/2024,Feb 2024,ACC000149,Deposit,7233.56,Payroll,Mismatched,Missing,CAD,BRC002,User_32,Rejected,Urgent,Manual Entry,2/4/2024
TXN001095,2/2/2024,Feb 2024,ACC000062,Withdrawal,-2845.89,CRM,Pending,None,CAD,BRC009,User_18,Rejected,Incorrect amount,Online,2/2/2024
TXN001096,3/5/2024,Mar 2024,ACC000354,Invoice,-3712.1,General Ledger,Pending,Incorrect Amount,EUR,BRC018,User_37,Approved,Duplicate entry,Unknown,3/5/2024
TXN001097,3/6/2024,Mar 2024,ACC000393,Invoice,14415.09,General Ledger,Mismatched,None,EUR,BRC006,User_31,Rejected,Urgent,Online,3/6/2024
TXN001098,3/20/2024,Mar 2024,ACC000328,Payment,2155.02,Payroll,Matched,None,GBP,BRC011,User_11,Rejected,Duplicate entry,ATM,3/20/2024
TXN001099,2/14/2024,Feb 2024,ACC000001,Deposit,14644.9,CRM,Matched,None,GBP,BRC011,User_7,Pending,Confirmed,POS,2/14/2024
TXN001100,2/21/2024,Feb 2024,ACC000440,Deposit,-3422.81,Payroll,Pending,None,GBP,BRC020,User_27,Approved,Incorrect amount,Wire Transfer,2/21/2024
TXN001101,1/21/2024,Jan 2024,ACC000434,Deposit,14954.54,ERP,Mismatched,Incorrect Amount,EUR,BRC014,User_50,Rejected,Urgent,ATM,1/21/2024
TXN001102,1/20/2024,Jan 2024,ACC000085,Withdrawal,2273.43,Payroll,Adjusted,Missing,USD,BRC010,User_45,Pending,Needs review,Manual Entry,1/20/2024
TXN001103,1/19/2024,Jan 2024,ACC000320,Deposit,-4069.44,ERP,Adjusted,Duplicate,GBP,BRC019,User_30,Approved,No Comments,Unknown,1/19/2024
TXN001104,1/12/2024,Jan 2024,ACC000409,Transfer,-2219.08,Bank,Pending,Missing,CAD,BRC011,User_40,Rejected,Incorrect amount,POS,1/12/2024
TXN001105,1/28/2024,Jan 2024,ACC000151,Transfer,7662.84,General Ledger,Pending,None,NGN,Unknown,User_24,Rejected,Incorrect amount,Online,1/28/2024
TXN001106,2/8/2024,Feb 2024,ACC000051,Transfer,4096.47,Bank,Matched,None,GBP,BRC018,User_35,Pending,Urgent,POS,2/8/2024
TXN001107,3/24/2024,Mar 2024,ACC000222,Deposit,2769.27,Payroll,Mismatched,Incorrect Amount,USD,BRC011,User_20,Rejected,No Comments,Online,3/24/2024
TXN001108,2/14/2024,Feb 2024,ACC000211,Invoice,8341.26,Bank,Mismatched,None,EUR,BRC014,User_3,Pending,Duplicate entry,Manual Entry,2/14/2024
TXN001109,1/8/2024,Jan 2024,ACC000183,Payment,7946.48,CRM,Mismatched,Incorrect Amount,Unknown,BRC020,User_16,Rejected,Incorrect amount,ATM,1/8/2024
TXN001110,3/6/2024,Mar 2024,ACC000033,Deposit,6324.38,CRM,Matched,None,GBP,BRC019,User_1,Pending,Incorrect amount,ATM,3/6/2024
TXN001111,1/3/2024,Jan 2024,ACC000010,Payment,13408.3,CRM,Mismatched,Incorrect Amount,GBP,BRC019,User_32,Pending,Duplicate entry,Manual Entry,1/3/2024
TXN001112,2/6/2024,Feb 2024,ACC000035,Withdrawal,4172.99,ERP,Matched,None,GBP,BRC008,User_3,Rejected,Needs review,Wire Transfer,2/6/2024
TXN001113,1/12/2024,Jan 2024,ACC000460,Transfer,10147.29,CRM,Pending,Duplicate,EUR,Unknown,User_33,Pending,Incorrect amount,Manual Entry,1/12/2024
TXN001114,3/31/2024,Mar 2024,ACC000197,Withdrawal,-4833.57,General Ledger,Mismatched,Incorrect Amount,CAD,BRC007,User_24,Pending,Urgent,ATM,3/31/2024
TXN001115,1/26/2024,Jan 2024,ACC000381,Invoice,9281.33,CRM,Pending,Duplicate,NGN,BRC006,User_6,Pending,Needs review,Unknown,1/26/2024
TXN001116,1/18/2024,Jan 2024,ACC000190,Deposit,3620.58,CRM,Matched,None,CAD,BRC005,User_20,Pending,Needs review,POS,1/18/2024
TXN001117,1/31/2024,Jan 2024,ACC000219,Transfer,-318.5,General Ledger,Matched,None,Unknown,BRC012,User_10,Approved,Urgent,Manual Entry,1/31/2024
TXN001118,2/23/2024,Feb 2024,ACC000196,Transfer,10776.28,CRM,Mismatched,Duplicate,EUR,BRC010,User_27,Pending,No Comments,ATM,2/23/2024
TXN001119,3/25/2024,Mar 2024,ACC000091,Deposit,12175.42,Bank,Adjusted,Duplicate,GBP,BRC006,User_18,Rejected,Incorrect amount,Manual Entry,3/25/2024
TXN001120,2/11/2024,Feb 2024,ACC000328,Invoice,10931.45,General Ledger,Adjusted,Missing,USD,BRC010,User_46,Pending,Confirmed,Manual Entry,2/11/2024
TXN001121,4/1/2024,Apr 2024,ACC000295,Invoice,4232.21,ERP,Matched,None,EUR,BRC019,User_38,Pending,Incorrect amount,Wire Transfer,
TXN001122,3/8/2024,Mar 2024,ACC000026,Invoice,10260.76,ERP,Adjusted,None,EUR,BRC010,User_46,Rejected,Urgent,POS,3/8/2024
TXN001123,1/22/2024,Jan 2024,ACC000025,Transfer,-2324.19,Bank,Mismatched,Missing,CAD,BRC011,User_45,Unknown,No Comments,Manual Entry,1/22/2024
TXN001124,1/6/2024,Jan 2024,ACC000314,Withdrawal,-1950.74,CRM,Pending,Incorrect Amount,NGN,BRC014,User_33,Approved,Confirmed,Online,1/6/2024
TXN001125,2/24/2024,Feb 2024,ACC000227,Withdrawal,13994.66,ERP,Mismatched,Incorrect Amount,GBP,BRC005,User_17,Rejected,Urgent,ATM,2/24/2024
TXN001126,1/31/2024,Jan 2024,ACC000265,Deposit,11371.16,General Ledger,Matched,None,CAD,BRC015,User_34,Rejected,No Comments,Online,1/31/2024
TXN001127,1/5/2024,Jan 2024,ACC000429,Deposit,10730.39,General Ledger,Mismatched,Incorrect Amount,EUR,BRC011,User_36,Pending,Urgent,POS,1/5/2024
TXN001128,2/11/2024,Feb 2024,ACC000334,Transfer,9719.24,Bank,Adjusted,None,CAD,BRC007,User_10,Pending,Duplicate entry,Manual Entry,2/11/2024
TXN001129,1/4/2024,Jan 2024,ACC000386,Deposit,5787.36,Bank,Matched,None,Unknown,BRC020,User_50,Pending,Needs review,Wire Transfer,1/4/2024
TXN001130,2/17/2024,Feb 2024,ACC000411,Withdrawal,11940.04,Bank,Pending,Incorrect Amount,GBP,BRC014,User_12,Pending,Urgent,POS,2/17/2024
TXN001131,2/20/2024,Feb 2024,ACC000479,Deposit,10280.68,CRM,Matched,None,CAD,BRC017,User_45,Pending,Incorrect amount,ATM,2/20/2024
TXN001132,1/17/2024,Jan 2024,ACC000411,Transfer,-2799.5,Bank,Adjusted,None,EUR,BRC006,User_14,Rejected,Confirmed,Wire Transfer,1/17/2024
TXN001133,3/17/2024,Mar 2024,ACC000220,Deposit,-4608.11,General Ledger,Adjusted,Duplicate,CAD,BRC016,User_35,Rejected,No Comments,ATM,3/17/2024
TXN001134,3/10/2024,Mar 2024,ACC000205,Transfer,13228.88,Bank,Matched,None,GBP,BRC004,User_17,Pending,Duplicate entry,ATM,3/10/2024
TXN001135,1/26/2024,Jan 2024,ACC000137,Deposit,9164.78,Bank,Pending,None,EUR,BRC001,User_4,Rejected,Confirmed,ATM,1/26/2024
TXN001136,3/28/2024,Mar 2024,ACC000373,Payment,5642.55,ERP,Adjusted,Missing,GBP,BRC016,User_26,Approved,Urgent,Online,3/28/2024
TXN001137,1/13/2024,Jan 2024,ACC000441,Transfer,-399.2,Bank,Adjusted,Incorrect Amount,Unknown,BRC005,User_33,Rejected,No Comments,Wire Transfer,1/13/2024
TXN001138,3/18/2024,Mar 2024,ACC000355,Deposit,-3835.09,Payroll,Adjusted,None,EUR,BRC019,User_3,Pending,Needs review,Manual Entry,3/18/2024
TXN001139,3/13/2024,Mar 2024,ACC000016,Withdrawal,7187.82,ERP,Adjusted,Incorrect Amount,NGN,BRC003,User_50,Approved,Incorrect amount,ATM,3/13/2024
TXN001140,1/10/2024,Jan 2024,ACC000010,Invoice,3961.19,Bank,Matched,None,GBP,BRC013,User_36,Approved,No Comments,ATM,1/10/2024
TXN001141,3/5/2024,Mar 2024,ACC000348,Invoice,10397.02,Payroll,Mismatched,Duplicate,NGN,BRC013,User_11,Rejected,Urgent,POS,
TXN001142,3/25/2024,Mar 2024,ACC000408,Invoice,-2114.93,ERP,Matched,None,NGN,BRC006,User_22,Pending,Duplicate entry,Online,
TXN001143,1/4/2024,Jan 2024,ACC000428,Transfer,8533.44,ERP,Pending,None,CAD,BRC002,User_23,Approved,Incorrect amount,Online,1/4/2024
TXN001144,1/21/2024,Jan 2024,ACC000371,Deposit,-2261.53,General Ledger,Pending,Missing,GBP,BRC007,User_2,Approved,Confirmed,Wire Transfer,1/21/2024
TXN001145,3/29/2024,Mar 2024,ACC000047,Invoice,9241.77,Payroll,Mismatched,Missing,GBP,BRC019,User_39,Rejected,Confirmed,Wire Transfer,3/29/2024
TXN001146,2/7/2024,Feb 2024,ACC000380,Deposit,-185.42,ERP,Matched,None,USD,BRC011,User_17,Approved,Duplicate entry,Online,2/7/2024
TXN001147,1/29/2024,Jan 2024,ACC000487,Payment,8517.41,ERP,Mismatched,None,NGN,BRC019,User_30,Approved,Urgent,POS,1/29/2024
TXN001148,3/15/2024,Mar 2024,ACC000411,Withdrawal,-4112.84,Payroll,Adjusted,Incorrect Amount,CAD,BRC010,User_29,Approved,Duplicate entry,Wire Transfer,3/15/2024
TXN001149,2/13/2024,Feb 2024,ACC000382,Payment,-617.29,Bank,Matched,None,NGN,Unknown,User_30,Pending,Urgent,ATM,2/13/2024
TXN001150,2/13/2024,Feb 2024,ACC000310,Transfer,808.07,Unknown,Mismatched,Missing,USD,BRC015,User_40,Rejected,Incorrect amount,Unknown,2/13/2024
TXN001151,3/25/2024,Mar 2024,ACC000453,Transfer,-3385.74,ERP,Mismatched,Duplicate,CAD,BRC018,User_42,Approved,Urgent,Manual Entry,3/25/2024
TXN001152,2/17/2024,Feb 2024,ACC000497,Transfer,7371.17,General Ledger,Adjusted,None,GBP,BRC008,User_5,Rejected,Confirmed,ATM,2/17/2024
TXN001153,1/5/2024,Jan 2024,ACC000001,Deposit,10609.49,Payroll,Matched,None,EUR,BRC013,User_23,Approved,No Comments,Wire Transfer,1/5/2024
TXN001154,2/27/2024,Feb 2024,ACC000344,Withdrawal,13276.6,Bank,Adjusted,None,NGN,Unknown,User_14,Pending,Needs review,Manual Entry,2/27/2024
TXN001155,1/26/2024,Jan 2024,ACC000254,Payment,1679.26,ERP,Matched,None,EUR,BRC016,User_43,Rejected,Incorrect amount,Wire Transfer,1/26/2024
TXN001156,2/19/2024,Feb 2024,ACC000134,Payment,12611.39,ERP,Mismatched,Duplicate,Unknown,BRC001,System,Pending,Incorrect amount,ATM,2/19/2024
TXN001157,3/16/2024,Mar 2024,ACC000389,Deposit,7910.95,Bank,Adjusted,Duplicate,USD,BRC005,User_6,Rejected,Needs review,POS,3/16/2024
TXN001158,1/1/2024,Jan 2024,ACC000352,Withdrawal,8398.07,ERP,Matched,None,USD,BRC013,User_15,Rejected,No Comments,Online,1/1/2024
TXN001159,2/16/2024,Feb 2024,ACC000480,Payment,3880.75,Payroll,Pending,None,CAD,BRC004,User_36,Rejected,No Comments,POS,2/16/2024
TXN001160,3/12/2024,Mar 2024,ACC000070,Payment,969.35,ERP,Adjusted,Duplicate,Unknown,BRC017,User_40,Approved,Urgent,Online,3/12/2024
TXN001161,3/31/2024,Mar 2024,ACC000078,Withdrawal,-4202.46,Payroll,Adjusted,Duplicate,EUR,BRC012,User_22,Approved,No Comments,Manual Entry,3/31/2024
TXN001162,1/28/2024,Jan 2024,ACC000468,Transfer,10597.31,General Ledger,Matched,None,GBP,BRC010,User_36,Rejected,No Comments,ATM,1/28/2024
TXN001163,3/1/2024,Mar 2024,ACC000122,Transfer,4649.98,ERP,Matched,None,CAD,BRC003,User_45,Rejected,Urgent,Online,
TXN001164,1/8/2024,Jan 2024,ACC000426,Payment,-4054.33,ERP,Pending,None,CAD,BRC008,User_21,Pending,No Comments,Wire Transfer,1/8/2024
TXN001165,3/28/2024,Mar 2024,ACC000392,Payment,2878.57,Payroll,Pending,Duplicate,CAD,BRC006,User_49,Approved,Confirmed,ATM,3/28/2024
TXN001166,1/3/2024,Jan 2024,ACC000125,Payment,10243.65,Payroll,Mismatched,Missing,GBP,BRC008,User_31,Pending,Incorrect amount,Online,1/3/2024
TXN001167,2/3/2024,Feb 2024,ACC000476,Withdrawal,1031.29,ERP,Mismatched,Duplicate,NGN,BRC004,User_9,Pending,Confirmed,Wire Transfer,2/3/2024
TXN001168,3/5/2024,Mar 2024,ACC000476,Payment,4531.72,Bank,Mismatched,Missing,CAD,BRC005,User_28,Approved,Confirmed,Wire Transfer,3/5/2024
TXN001169,2/8/2024,Feb 2024,ACC000386,Invoice,3106.58,Bank,Adjusted,Missing,EUR,BRC012,User_37,Approved,Urgent,Wire Transfer,2/8/2024
TXN001170,1/30/2024,Jan 2024,ACC000050,Deposit,2746.96,Payroll,Adjusted,Missing,NGN,BRC018,User_22,Pending,No Comments,POS,1/30/2024
TXN001171,1/15/2024,Jan 2024,ACC000027,Withdrawal,12710.23,CRM,Mismatched,None,EUR,BRC012,User_4,Rejected,No Comments,Manual Entry,1/15/2024
TXN001172,2/29/2024,Feb 2024,ACC000052,Invoice,4865.95,Bank,Mismatched,Missing,USD,BRC006,User_45,Approved,Urgent,ATM,2/29/2024
TXN001173,1/30/2024,Jan 2024,ACC000330,Payment,8961.01,CRM,Pending,Incorrect Amount,USD,BRC019,User_47,Approved,Incorrect amount,Wire Transfer,1/30/2024
TXN001174,1/26/2024,Jan 2024,ACC000457,Payment,10702.77,Payroll,Pending,Duplicate,USD,BRC011,User_23,Approved,Incorrect amount,Online,1/26/2024
TXN001175,3/5/2024,Mar 2024,ACC000213,Payment,-1995.12,Bank,Matched,None,NGN,BRC003,User_49,Rejected,Needs review,ATM,3/5/2024
TXN001176,1/13/2024,Jan 2024,ACC000222,Transfer,5805.39,General Ledger,Adjusted,None,USD,BRC010,User_27,Pending,Duplicate entry,POS,1/13/2024
TXN001177,1/27/2024,Jan 2024,ACC000186,Transfer,-4751.79,Unknown,Matched,None,USD,BRC001,User_5,Pending,Incorrect amount,ATM,
TXN001178,3/10/2024,Mar 2024,ACC000090,Withdrawal,3082.61,General Ledger,Matched,None,USD,BRC017,User_34,Approved,Incorrect amount,POS,3/10/2024
TXN001179,1/17/2024,Jan 2024,ACC000486,Transfer,3429.78,Payroll,Pending,Incorrect Amount,CAD,BRC012,User_44,Pending,Urgent,ATM,1/17/2024
TXN001180,3/2/2024,Mar 2024,ACC000307,Deposit,-2633.66,Bank,Mismatched,Duplicate,EUR,BRC016,User_3,Unknown,Urgent,Manual Entry,3/2/2024
TXN001181,1/7/2024,Jan 2024,ACC000291,Withdrawal,1862.86,ERP,Matched,None,GBP,BRC017,User_29,Approved,No Comments,Online,1/7/2024
TXN001182,2/28/2024,Feb 2024,ACC000296,Withdrawal,-3519.49,Payroll,Pending,Missing,GBP,BRC011,User_13,Pending,No Comments,ATM,2/28/2024
